Gene	T135	Set2_MIX	M value	A value	estimated variance	adjust mvalue	pvalue	z statistic
43160	16.4818891983536	17.858651528103014	-1.3767623297494147	17.858651528103014	0.15600937826264655	-1.4130845864407005	0.00034675237999322404	-3.5776084382199422
43161	18.890797704326072	18.826831620319844	0.06396608400622839	18.826831620319844	0.22215607053261321	0.06761996005076343	0.8859229891417566	0.14346495198594394
43164	16.608557733491963	16.868735753124923	-0.26017801963295994	16.868735753124923	0.11637381933900115	-0.32161130727062065	0.34580087969619466	-0.9427654653253378
43165	14.423072907709606	14.17436311654756	0.24870979116204595	14.17436311654756	0.1866604651171827	0.21180039794120578	0.6239705831016378	0.49023080731982593
43344	15.421557407292026	15.28867283806876	0.13288456922326652	15.28867283806876	0.14774384221029713	0.08318545945570494	0.8286621907910106	0.2164176740556329
43345	17.70445262884438	17.86484897016165	-0.16039634131726999	17.86484897016165	0.15637844756369756	-0.19649330287555875	0.6192673922501122	-0.49688891025783877
43346	13.546006817568475	12.919024232048146	0.626982585520329	12.919024232048146	0.21829220573637342	0.5929968426883517	0.2043664033794227	1.2692093606226216
43347	16.43366895349228	16.903040737447604	-0.4693717839553244	16.903040737447604	0.1169365198542201	-0.5303913916758102	0.12089347934782162	-1.5510342372738457
43348	16.720355845881787	15.81125202041082	0.909103825470968	15.81125202041082	0.1288035489430545	0.8512728829730472	0.01769465383383146	2.371946475215781
43349	16.51920617248755	16.58088126351469	-0.06167509102714064	16.58088126351469	0.11445748009537166	-0.1250045134663714	0.711761945378221	-0.36949077847060185
43350	18.123208557148175	18.34938209946099	-0.2261735423128144	18.34938209946099	0.18800747447788324	-0.2430943766503979	0.5750400948360611	-0.5606442274939178
43351	16.586290816818476	16.769382163179223	-0.1830913463607473	16.769382163179223	0.11514968833520117	-0.24549440050208604	0.46940173684529163	-0.7234528090927969
43352	19.46518784815346	19.1309703830151	0.3342174651383587	19.1309703830151	0.24413010177833028	0.35110208169215784	0.4773346429759373	0.7105959670143953
43353	15.720387927810657	16.12497606158154	-0.404588133770881	16.12497606158154	0.12022647224293459	-0.46608255471584037	0.1788848176182457	-1.3441966099635758
43354	18.10693024357417	18.33877166182482	-0.2318414182506494	18.33877166182482	0.1872691012183949	-0.24920793635941774	0.5646991543526634	-0.5758757698327945
43358	14.927424243071028	14.802317623660588	0.12510661941044	14.802317623660588	0.16636028048427126	0.08259313576343162	0.8395280068319766	0.20249725157525478
A1BG	17.774141451894884	17.87266949213628	-0.09852804024139417	17.87266949213628	0.15684573296495008	-0.13433982540828798	0.7344516667426106	-0.3392098270823536
A1CF	19.09722957447655	19.12693561580449	-0.02970604132794108	19.12693561580449	0.24383858977252937	-0.012996946491616451	0.9790018984146046	-0.026320256176732577
A2M	20.377379887821775	19.568769254324092	0.8086106334976826	19.568769254324092	0.275761078350438	0.8445405148188074	0.10778007634610882	1.6082516450502156
AAAS	16.355437924935078	16.945860910679833	-0.5904229857447554	16.945860910679833	0.11773670726220031	-0.6508711583658988	0.05784422336319677	-1.896876623597415
AACS	17.05907660932739	16.64956226069995	0.40951434862744307	16.64956226069995	0.1144730202238527	0.34639058851908733	0.30593043218288785	1.023798556838731
AADAC	16.126823618353566	16.880387769010152	-0.7535641506565867	16.880387769010152	0.1165570357811157	-0.8148613815907826	0.01699612572560877	-2.386791534797653
AADAT	15.455312501518028	16.87735717381867	-1.4220446723006415	16.87735717381867	0.11650859606649655	-1.4833777333599831	1.3874976327259818e-05	-4.34583037541017
AAGAB	13.711868128919948	13.73552018369684	-0.023652054776892584	13.73552018369684	0.19862493497497213	-0.058700732009334386	0.895211784466351	-0.13171239080085234
AAK1	16.586151433435017	16.25693151035187	0.32921992308314785	16.25693151035187	0.11761669648148954	0.2666912244172195	0.4367858712283874	0.7776322022755859
AAMDC	17.30324015318628	16.98381139156643	0.3194287616198501	16.98381139156643	0.11853479390098831	0.2595370911089442	0.4509480851118641	0.7538353657975274
AAMP	17.151652045638734	17.408181170725374	-0.25652912508664016	17.408181170725374	0.13261901270613324	-0.3072927422842915	0.3987704394430689	-0.8438192095613958
AAR2	14.99066926068464	14.92058443633658	0.0700848243480614	14.92058443633658	0.16199823390876844	0.026016672849494937	0.948461196655582	0.06463929572082809
AARS	20.133329867478473	19.561864333641797	0.5714655338366761	19.561864333641797	0.2752621977030738	0.607095035117536	0.2472179004197257	1.1571333074544818
AARS2	17.637023634055296	17.96739474467812	-0.3303711106228242	17.96739474467812	0.16263813251649595	-0.36265415144443314	0.36851839139471254	-0.8992521066867828
AARSD1	17.591226569582744	17.59202766706236	-0.0008010974796164305	17.59202766706236	0.14127484208251506	-0.04617213771117476	0.902232060715597	-0.12284219472560537
AASDHPPT	16.374723314389485	16.89980851568588	-0.5250852012963954	16.89980851568588	0.11688050272638234	-0.5861454747462446	0.08643918891642077	-1.7144877284254516
AASS	17.82233291796313	19.478175644339256	-1.6558427263761253	19.478175644339256	0.26921568834875725	-1.6238538768882491	0.001750104311502139	-3.1296571538003395
AATF	16.41042928456842	16.172707272865097	0.23772201170332252	16.172707272865097	0.1192047646313753	0.17581287912106516	0.6105993191044083	0.5092181546600161
ABAT	18.330619420527377	19.498042361452647	-1.1674229409252703	19.498042361452647	0.2706510590286758	-1.1345698432351299	0.029194299361596853	-2.1808528868123553
ABCA1	18.12508059441326	17.529132878767932	0.5959477156453268	17.529132878767932	0.13816206495395378	0.5486465073654703	0.1399330775374985	1.4760402864363689
ABCA10	14.446234280966099	15.61186664837995	-1.165632367413851	15.61186664837995	0.13555975113131313	-1.220524327955492	0.000916493153042668	-3.314981117293361
ABCA2	14.418571032823037	14.734042531930154	-0.315471499107117	14.734042531930154	0.1687937320157405	-0.3571663402121561	0.38465823166495583	-0.8693454109903956
ABCA6	18.030009658470387	18.75651437031938	-0.7265047118489925	18.75651437031938	0.21707564791587736	-0.725909799021893	0.11922503955427965	-1.5580346285640616
ABCA8	16.303414191488667	17.94646065688219	-1.6430464653935246	17.94646065688219	0.1613376345194325	-1.676120831356968	3.007532595752135e-05	-4.172895231706084
ABCB1	20.567291270075177	18.786003584735763	1.7812876853394144	18.786003584735763	0.21920624420440926	1.7831654472854739	0.00013975673489457905	3.8085983910441215
ABCB10	18.63142675717718	18.809612399484813	-0.178185642307632	18.809612399484813	0.22091198150791042	-0.17528084224611554	0.7092021445283818	-0.37292784865089884
ABCB11	18.09679065004836	18.978778919547505	-0.8819882694991463	18.978778919547505	0.23313426572003976	-0.8717243340549187	0.07101037151703574	-1.8054111253118277
ABCB4	19.444846914386176	18.97889674095223	0.46595017343394574	18.97889674095223	0.23314277831871655	0.47621923438213276	0.32400049722048485	0.9862702851769172
ABCB5	12.720278241139768	13.00200729177236	-0.2817290506325918	13.00200729177236	0.21636338333223593	-0.31575804630735926	0.49724408020089617	-0.6788323713854449
ABCB6	16.767214698052435	17.07094924833142	-0.30373455027898544	17.07094924833142	0.12067360567915075	-0.3621759678062532	0.29713830108456885	-1.0425898307596444
ABCB7	17.945282390707693	17.558756989167694	0.38652540153999837	17.558756989167694	0.13960937135751805	0.3401227128428063	0.3626711636683537	0.9102870169645665
ABCB8	18.088843803072184	17.931745668667812	0.1570981344043716	17.931745668667812	0.16043024670749662	0.12347133524391996	0.7578813437018959	0.30826414875649305
ABCC1	16.933117029986143	16.102095922590806	0.8310211073953369	16.102095922590806	0.12074582237678089	0.7697407665913625	0.026747918739392678	2.2151769879847976
ABCC11	16.200787282246438	15.408421077283458	0.7923662049629794	15.408421077283458	0.14311570513662236	0.7407214430237685	0.050230762677265436	1.9579936085379501
ABCC12	14.05555403725886	13.508200353032132	0.5473536842267279	13.508200353032132	0.20433434727358202	0.5128172776954065	0.25659860557247927	1.1344672456906357
ABCC2	19.094537295929776	18.248514762034564	0.8460225338952121	18.248514762034564	0.1810523297964991	0.8249009557240583	0.052543786748379145	1.9386515106500213
ABCC3	19.048766838490437	18.506302367088363	0.5424644714020737	18.506302367088363	0.199076423980317	0.5322188353776305	0.2329340522688964	1.1928348659902388
ABCC4	17.779454340250165	16.71623871360072	1.0632156266494448	16.71623871360072	0.11474453136535223	1.0004341743983145	0.0031429268954292033	2.953401698726211
