	mean_A_value	variance	intercept
0	10.940303581850431	0.24292851823301814	0.00100271654583785
1	11.590957385411775	0.23714786582948483	-0.01875026823824377
2	12.003571912294882	0.2384060799996487	0.02227398440913277
3	12.310369320135937	0.25048747862421017	0.015421398114219841
4	12.560186414153065	0.25055938121232596	0.0686036461438841
5	12.782410920958762	0.2589716529570973	0.07520720357977474
6	12.98001622997208	0.223651966721056	0.05020338609121187
7	13.159457199722695	0.1958857272989473	0.0553437189786493
8	13.325690538411722	0.18986928164717115	0.05633541544187794
9	13.47918167934075	0.16588780852608687	0.06027912477514068
10	13.6154047439127	0.18792056671899995	0.0588913957249845
11	13.741984058074681	0.22142891415829127	0.0778199101070504
12	13.864785959957258	0.22446617401980468	0.03218133954392605
13	13.985124777179367	0.2640590768254204	0.016346468434571288
14	14.10476504850129	0.22004643303980737	0.026639474731982794
15	14.21875067320476	0.17045429375205395	0.012686326837656713
16	14.326558665956812	0.16241289302683684	0.047349585902599994
17	14.4259834917212	0.1470760963965167	0.06820177295493071
18	14.524632984915597	0.17794455472118215	0.08703019538392748
19	14.6224119440691	0.1834378786781874	0.08744389947327676
20	14.72294920493866	0.15879121854773062	0.06794569269804267
21	14.821227565642635	0.15568376539760956	0.0491563535208765
22	14.916884633557013	0.11051615430730082	0.014820335143406018
23	15.004806328335771	0.10687889680716195	0.01874011866182208
24	15.086237694145561	0.12681524254617804	0.007422238127030208
25	15.164228624571383	0.11436374718591684	0.03673306130035904
26	15.23997534900705	0.13799170138528255	0.06910959935782587
27	15.31940783113714	0.13970010611136946	0.05064597282712061
28	15.398680356498385	0.12662515561197976	0.047711811392505125
29	15.478631222522154	0.14475214714825466	0.01485562509745806
30	15.55641715417829	0.14285587120378002	0.004593342633424092
31	15.630154916609008	0.1502749557598533	0.015126066502495905
32	15.699765960981164	0.14404597851728307	0.026776815128473484
33	15.766640278006452	0.1324421372736588	0.03163233704646286
34	15.835267771216623	0.15096022070068382	0.03122150029662635
35	15.902959723965667	0.1600625284520164	0.014667627848667437
36	15.972262271057591	0.1425657637882974	0.03997709456613316
37	16.041683192858862	0.1371681916029986	0.05532103389144232
38	16.108661486345426	0.11524844798460912	0.043429290993591434
39	16.177063675888085	0.11368221519237988	0.08442305008023339
40	16.243713274245305	0.13852538546147317	0.07975940474648587
41	16.30929649500918	0.1538062355965841	0.07578776510081149
42	16.375370876756357	0.15787258468409238	0.07644496249936429
43	16.440076982391542	0.14045827256297264	0.08117478834316162
44	16.504122104545736	0.12077326853545724	0.06626214759675629
45	16.56850077914602	0.10702395368524986	0.08614362383984907
46	16.63206211437207	0.11389191725689107	0.09685906256300267
47	16.69453048306613	0.12750720438475024	0.055375128479833585
48	16.75529776909139	0.1274560818353289	0.06109870806166746
49	16.813113754341607	0.13507959283725432	0.03365766022830924
50	16.869356318919582	0.13777773137036062	0.035672775003629864
51	16.927331944719693	0.128601093262031	0.06329815412035988
52	16.98823091093118	0.13186091669973393	0.054598329050652906
53	17.050794004086583	0.11763414642383202	0.05336980919586746
54	17.113329761416832	0.10311099560943537	0.05255784656224856
55	17.175038286314134	0.11456196300156206	0.04056842722330665
56	17.235783072709022	0.11007353716122444	0.02991479678088494
57	17.299524803857235	0.11946211902280865	0.02609690840009627
58	17.363472224951597	0.13362018065591783	0.03445858347406886
59	17.42714477171111	0.13392081098705066	0.0402103898116156
60	17.48993268558956	0.14585349252968025	0.03569716543649947
61	17.55172482455037	0.14743646556490808	0.05871232714792387
62	17.613721283113463	0.1754044964643036	0.01775500573870686
63	17.67552245508035	0.19313374307584966	0.016254977110521387
64	17.741753881663428	0.17491421327661488	0.05467047673311065
65	17.80962026600336	0.18293974301877158	0.0332732768307027
66	17.879537873042462	0.14542806629779317	0.07318610374100962
67	17.955667129101368	0.1383309088978701	0.059674533607425355
68	18.032411065087075	0.1461006577837891	0.03421405082619422
69	18.114130577464934	0.14035186255652982	0.03772982260122208
70	18.20360745001473	0.13468245869192433	0.016999576258909875
71	18.29752220915604	0.14038218507907282	0.027714241127651494
72	18.40053102513896	0.15049711480028047	0.03276483380770296
73	18.50341721479271	0.14056843917239223	0.03663852994776746
74	18.60575296337229	0.1632851668570755	0.04352899861416844
75	18.715317637816767	0.1823028404376359	0.04586183737484564
76	18.828429074076535	0.19163077442291274	0.040748716654523814
77	18.956834876446106	0.23446622491842076	0.034819594360369195
78	19.101825906617027	0.20147664477930363	0.03806939420671059
79	19.268769959065647	0.253361027562442	0.012835880213323395
80	19.492054268611778	0.2670852535292232	0.007947929201251064
81	19.80771173148214	0.2948190149991806	-0.043180117533362095
82	20.130764583900515	0.36913169411449415	-0.08740593380526925
83	20.37153977693871	0.38908230732774407	-0.12315155341193133
84	20.70394800403977	0.396335395589614	-0.20125551883114798
